==================================================
# Nt=10549,		Lt=0.211,			dt=2e-05
# Nt_sub=8192,	Lt_sub=0.16384,	dt_sub=2e-05
# Nt data actually used=8192
# shift=50%,	window=HANN,	N of windows=1
# Nfreq=4097,	df=6.10352,	fs=50000
# freq(Hz), mag, phase

# f.yunus@tudelft.nl, 27/02/2024
==================================================
0   0.005149134574789379 -3.061616998252612e-17
6.103515624998131   0.005074272985789429 3.137355835761673
12.20703124999626   7.879368291421418e-05 0.6534167954958138
18.31054687499439   0.0001197774268725472 0.8103410730395085
24.41406249999253   0.0001941020778243885 0.9184559357301912
30.51757812499066   0.0003846373288404177 0.8389225200247015
36.62109374998879   0.0006671904573201939 0.8860349246220033
42.72460937498692   0.002081201202496911 0.9148161231598736
48.82812499998505   0.009042558485283736 0.9381395299849518
54.93164062498318   0.1519775478488661 -2.219656913946773
61.03515624998131   0.2376812196336367 0.9221704926035224
67.13867187497944   0.09045320942684375 -2.215045105321015
73.24218749997758   0.005755387637274663 -2.274735640211836
79.3457031249757   0.0005850472095303128 -2.172628944550421
85.44921874997384   0.00113345016291613 -2.714818649140592
91.55273437497196   0.0005022668421671186 -1.139541243163692
97.6562499999701   0.001041766834386283 2.025414568009524
103.7597656249682   0.0008820750831105388 -2.224426838043477
109.8632812499664   0.005632983998135469 2.290564608024361
115.9667968749645   0.03874782600656382 -0.800776567798644
122.0703124999626   0.04765813638369355 2.345706575547899
128.1738281249607   0.01321979710223652 -0.7820970957563153
134.2773437499589   0.001189862884446357 -1.198363121600182
140.380859374957   0.001612379563971233 -0.4571701517047145
146.4843749999552   0.0007845610774384968 -2.91232448997067
152.5878906249533   0.0007746939154182104 1.503059726804081
158.6914062499514   0.001018008657245013 -1.846749777736381
164.7949218749496   0.001106526420358684 0.8002337235278145
170.8984374999477   0.002320962572366555 -2.355649631970352
177.0019531249458   0.006575399343053316 0.5493946152571758
183.1054687499439   0.006149671507853677 -2.556442044367656
189.2089843749421   0.001455914271117323 1.332443408550803
195.3124999999402   0.001139146450331081 0.07291166639656459
201.4160156249383   0.001191225202838265 -2.207737166996713
207.5195312499364   0.0009634552161183127 1.017532808248492
213.6230468749346   0.001359199852617149 -2.840659037028484
219.7265624999327   0.00188321679212788 -0.4522973087496554
225.8300781249308   0.001280490591166754 1.992413276243628
231.933593749929   0.001196873957249239 -2.761029959747721
238.0371093749271   0.002098585812089721 0.4616394391379314
244.1406249999253   0.002145144288657721 -2.196692171779212
250.2441406249234   0.001928994240974066 1.210561467085877
256.3476562499215   0.001131789929188293 -2.029583345572088
262.4511718749196   0.001222092415711604 0.5963010093280321
268.5546874999177   0.002114446052806255 -2.448884464186309
274.6582031249159   0.001826873685392291 0.9206595833132702
280.7617187499141   0.001283542294566071 -2.411649857533209
286.8652343749122   0.001124353524604839 0.3058846267301106
292.9687499999103   0.0007049535547184564 1.26384799921191
299.0722656249084   0.002428641650666787 -2.451660855472809
305.1757812499065   0.002037646464003164 0.4696920508199008
311.2792968749047   0.0008043820675479406 2.776471203921076
317.3828124999028   0.0004186227968633864 -1.801985163902028
323.4863281249009   0.0007570867345904768 -0.3301569488214167
329.5898437498991   0.0008003947966587209 -2.285035457470562
335.6933593748972   0.001929176543515892 1.691453444135041
341.7968749998954   0.001149774988944461 -0.8030191315294951
347.9003906248935   0.0006092228413163927 -1.729020689272116
354.0039062498916   0.000601891274078142 2.749355447359929
360.1074218748897   0.0002687115952852923 -1.637022460121696
366.2109374998878   0.0006676567917513049 0.2988678910346053
372.314453124886   0.001184711845566808 2.167155006833788
378.4179687498842   0.001587242998342946 -1.661126739351422
384.5214843748823   0.001861249883539668 1.462749691257171
390.6249999998804   0.002436644366358136 -1.309446207939369
396.7285156248785   0.002252322102560268 2.194818274520412
402.8320312498766   0.001976831769972001 -0.4524882509956342
408.9355468748748   0.001972038243610899 2.715990790819688
415.0390624998729   0.001858432156047312 -0.2100264443573486
421.142578124871   0.001610989613870614 -2.754528011731476
427.2460937498692   0.0009738405370980406 0.4934495982347083
433.3496093748673   0.001216117035252021 2.265840013822977
439.4531249998655   0.0009936099914102075 -1.198324321990808
445.5566406248636   0.000899922051927493 -1.363319041231872
451.6601562498617   0.001343432962866511 1.475693786779505
457.7636718748598   0.0006757894055687922 -2.413811405106774
463.8671874998579   0.0008228904541754094 1.469258295104539
469.9707031248561   0.002037673217966938 -1.233509755567924
476.0742187498543   0.001685115733379813 1.920721643673982
482.1777343748524   0.0005716893563926367 -2.822104497635512
488.2812499998505   0.001020460257331049 -0.03867946891952059
494.3847656248486   0.0008209025247547547 -1.380085886244341
